"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"92168165507","Centre Educatiu La Salle Horta","#","C","Doctor Letamendi","63","63","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.436532","2.160972","429903.748","4587557.786","429995.674","4587758.771","934272487","Fax","","","","","","","",
"92168165507","Centre Educatiu La Salle Horta","#","Pl","Karl Marx","1","1","43","Horta","07","Horta-Guinardó","08035","019","BARCELONA","41.440855","2.161799","429977.469","4588036.992","430069.396","4588237.982","934277007","#","(edifici Karl Marx)","","","","","","",
"92168165507","Centre Educatiu La Salle Horta","#","Pl","Karl Marx","1","1","43","Horta","07","Horta-Guinardó","08035","019","BARCELONA","41.440855","2.161799","429977.469","4588036.992","430069.396","4588237.982","934272487","Fax","","","","","","","",
"92168165507","Centre Educatiu La Salle Horta","#","Pl","Karl Marx","1","1","43","Horta","07","Horta-Guinardó","08035","019","BARCELONA","41.440855","2.161799","429977.469","4588036.992","430069.396","4588237.982","934271500","#","","","","","","","",
"92168165508","Institut La Sedeta","#","C","Indústria","67","73","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.405047","2.168213","430475.106","4584056.523","430567.038","4584257.476","934589901","#","","","","","","","",
"92168165508","Institut La Sedeta","#","C","Indústria","67","73","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.405047","2.168213","430475.106","4584056.523","430567.038","4584257.476","932076896","Fax","","","","","","","",
"92168165515","Centre Educatiu Labouré","#","C","Elisabets","8","10","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08001","019","BARCELONA","41.383835","2.168209","430452.195","4581701.528","430544.128","4581902.459","934127120","#","","","","","","","",
"92168165517","Centre Educatiu Laia","#","C","Neopàtria","74","76","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.429257","2.189453","432275.629","4586727.384","432367.577","4586928.362","933111351","#","","","","","","","",
"92168165521","Escola Lavínia","#","C","Fígols","20","24","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.381627","2.130194","427271.194","4581487.687","427363.097","4581688.615","933395433","#","","","","","","","",
"92168165525","Escola Mediterrània","#","Pg","Marítim de la Barceloneta","5","7","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.379446","2.192177","432451.673","4581195.388","432543.624","4581396.315","932502576","#","","","","","","","",
"92168165526","Escola les Corts","#","C","Eugeni d'Ors","2","2","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.38419","2.128647","427144.703","4581773.515","427236.605","4581974.446","933307451","#","","","","","","","",
"92168165526","Escola les Corts","#","C","Eugeni d'Ors","2","2","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.38419","2.128647","427144.703","4581773.515","427236.605","4581974.446","934119470","Fax","","","","","","","",
"92168165555","Escola Lluís Vives","#","C","Canalejas","107","107","17","Sants - Badal","03","Sants-Montjuïc","08028","019","BARCELONA","41.371862","2.128093","427084.613","4580405.362","427176.515","4580606.28","934222440","#","","","","","","","",
"92168165555","Escola Lluís Vives","#","C","Canalejas","107","107","17","Sants - Badal","03","Sants-Montjuïc","08028","019","BARCELONA","41.371862","2.128093","427084.613","4580405.362","427176.515","4580606.28","934222440","Fax","","","","","","","",
"92168165557","Institut Lluïsa Cura","#","Rda","Sant Antoni","19","19","10","Sant Antoni","02","Eixample","08011","019","BARCELONA","41.380849","2.163215","430031.391","4581374.044","430123.32","4581574.972","934266040","Fax","","","","","","","",
"92168165557","Institut Lluïsa Cura","#","Rda","Sant Antoni","19","19","10","Sant Antoni","02","Eixample","08011","019","BARCELONA","41.380849","2.163215","430031.391","4581374.044","430123.32","4581574.972","933255197","#","","","","","","","",
"92168165557","Institut Lluïsa Cura","#","Rda","Sant Antoni","19","19","10","Sant Antoni","02","Eixample","08011","019","BARCELONA","41.380849","2.163215","430031.391","4581374.044","430123.32","4581574.972","933254157","#","","","","","","","",
"92168165559","Escola Les Acàcies","#","C","Pujades","252","270","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.404175","2.204263","433487.521","4583931.419","433579.481","4584132.372","933071580","Fax","","","","","","","",
"92168165559","Escola Les Acàcies","#","C","Pujades","252","270","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.404175","2.204263","433487.521","4583931.419","433579.481","4584132.372","933070033","#","","","","","","","",
"92168165560","Centre Educatiu López Vicuña","#","C","Consell de Cent","397","397","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394894","2.170561","430660.576","4582927.422","430752.51","4583128.365","934876594","#","","","","","","","",
"92168165560","Centre Educatiu López Vicuña","#","C","Consell de Cent","397","397","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394894","2.170561","430660.576","4582927.422","430752.51","4583128.365","934878577","Fax","","","","","","","",
"92168165572","Escola Pia - Luz Casanova","#","C","Almansa","52","54","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.443147","2.175259","431104.326","4588280.665","431196.263","4588481.657","933548051","Fax","","","","","","","",
"92168165572","Escola Pia - Luz Casanova","#","C","Almansa","52","54","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.443147","2.175259","431104.326","4588280.665","431196.263","4588481.657","933596181","#","","","","","","","",
"92168165579","Escola el Turó","#","C","Peñalara","19","55","46","el Turó de la Peira","08","Nou Barris","08031","019","BARCELONA","41.431509","2.171044","430739.846","4586991.963","430831.78","4587192.943","934295384","#","","","","","","","",
"92168165588","Escola Mallorca","#","C","Londres","64","64","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.391117","2.14811","428779.578","4582526.386","428871.495","4582727.324","934442682","#","","","","","","","",
"92168165588","Escola Mallorca","#","C","Londres","64","64","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.391117","2.14811","428779.578","4582526.386","428871.495","4582727.324","934442143","Fax","","","","","","","",
"92168165598","Institut Mare de Déu de la Mercè","#","C","Motors","122","130","12","la Marina del Prat Vermell","03","Sants-Montjuïc","08040","019","BARCELONA","41.349888","2.144286","428414.734","4577952.275","428506.649","4578153.171","932231371","Fax","","","","","","","",
"92168165598","Institut Mare de Déu de la Mercè","#","C","Motors","122","130","12","la Marina del Prat Vermell","03","Sants-Montjuïc","08040","019","BARCELONA","41.349888","2.144286","428414.734","4577952.275","428506.649","4578153.171","932232566","#","","","","","","","",
"92168165599","Centre Educatiu Mare de Déu de la Soledat","#","C","Segre","35","35","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.433595","2.193109","432585.601","4587206.156","432677.552","4587407.139","933110311","#","","","","","","","",
"92168165599","Centre Educatiu Mare de Déu de la Soledat","#","C","Segre","35","35","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.433595","2.193109","432585.601","4587206.156","432677.552","4587407.139","933120900","Fax","","","","","","","",
"92168165601","Escola Mare de Déu de Montserrat *Natzaret","#","C","Natzaret","83","85","39","Sant Genís dels Agudells","07","Horta-Guinardó","08035","019","BARCELONA","41.426139","2.135807","427789.857","4586424.594","427881.764","4586625.568","934181300","#","","","","","","","",
"92168165601","Escola Mare de Déu de Montserrat *Natzaret","#","C","Natzaret","83","85","39","Sant Genís dels Agudells","07","Horta-Guinardó","08035","019","BARCELONA","41.426139","2.135807","427789.857","4586424.594","427881.764","4586625.568","932125926","Fax","","","","","","","",
"92168165605","Centre Educatiu FEDAC-Amílcar","#","C","Amílcar","10","10","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08031","019","BARCELONA","41.429812","2.17195","430813.785","4586802.833","430905.72","4587003.812","933571554","#","","","","","","","",
"92168165605","Centre Educatiu FEDAC-Amílcar","#","C","Amílcar","10","10","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08031","019","BARCELONA","41.429812","2.17195","430813.785","4586802.833","430905.72","4587003.812","933582425","Fax","","","","","","","",
"92168165606","Centre Educatiu Mare de Déu dels Àngels","#","C","Gran de la Sagrera","68","72","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.422877","2.191285","432422.137","4586017.715","432514.087","4586218.687","933523909","#","","","","","","","",
"92168165606","Centre Educatiu Mare de Déu dels Àngels","#","C","Gran de la Sagrera","68","72","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.422877","2.191285","432422.137","4586017.715","432514.087","4586218.687","932431060","Fax","","","","","","","",
"92168165607","Centre Educatiu Mare del Diví Pastor","#","C","Bailèn","38","38","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.393578","2.175438","431066.954","4582777.471","431158.892","4582978.412","932658866","Fax","","","","","","","",
"92168165607","Centre Educatiu Mare del Diví Pastor","#","C","Bailèn","38","38","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.393578","2.175438","431066.954","4582777.471","431158.892","4582978.412","932654291","#","","","","","","","",
"92168165611","Escola Mare Nostrum","#","Pg","Valldaura","12","12","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.436766","2.15464","429374.976","4587588.925","429466.897","4587789.91","934273854","#","","","","","","","",
"92168165611","Escola Mare Nostrum","#","Pg","Valldaura","12","12","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.436766","2.15464","429374.976","4587588.925","429466.897","4587789.91","934285507","Fax","","","","","","","",
"92168165614","Centre Educatiu Madres Concepcionistas de la Enseñanza","#","C","Torre","19","19","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.404767","2.149185","428884.377","4584040.799","428976.295","4584241.751","932187001","Fax","","","","","","","",
"92168165614","Centre Educatiu Madres Concepcionistas de la Enseñanza","#","C","Torre","19","19","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.404767","2.149185","428884.377","4584040.799","428976.295","4584241.751","932187971","#","","","","","","","",
"92168165632","Escola Mas Casanovas","#","C","Mas Casanovas","55","55","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.413513","2.170856","430705.016","4584994.257","430796.95","4585195.219","933476299","Fax","","","","","","","",
"92168165632","Escola Mas Casanovas","#","C","Mas Casanovas","55","55","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.413513","2.170856","430705.016","4584994.257","430796.95","4585195.219","934364910","#","","","","","","","",
"92168165640","Escola Mercè Rodoreda","#","C","Vesuvi","35","35","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.445868","2.185733","431982.137","4588574.538","432074.082","4588775.533","933538217","#","","","","","","","",
"92168165640","Escola Mercè Rodoreda","#","C","Vesuvi","35","35","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.445868","2.185733","431982.137","4588574.538","432074.082","4588775.533","933541065","#","","","","","","","",
"92168165642","Escola Mestre Morera","#","C","Perafita","48","48","55","Ciutat Meridiana","08","Nou Barris","08033","019","BARCELONA","41.459576","2.167758","430495.311","4590110.603","430587.242","4590311.612","933506600","#","","","","","","","",
"92168165653","Escola Milà i Fontanals","#","C","Àngels","1","1","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.382158","2.168213","430450.711","4581515.418","430542.644","4581716.348","934427038","#","","","","","","","",
"92168165653","Escola Milà i Fontanals","#","C","Àngels","1","1","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.382158","2.168213","430450.711","4581515.418","430542.644","4581716.348","934434492","Fax","","","","","","","",
"92168165660","Escola Aiguamarina","#","C","Casals i Cuberó","241","241","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.442447","2.176602","431215.777","4588201.926","431307.715","4588402.918","933541302","#","","","","","","","",
"92168165661","Escola Miquel Bleach","#","C","Miquel Bleach","24","24","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.375822","2.142413","428286.551","4580833.039","428378.464","4581033.962","934319931","#","","","","","","","",
"92168165661","Escola Miquel Bleach","#","C","Miquel Bleach","24","24","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.375822","2.142413","428286.551","4580833.039","428378.464","4581033.962","934319931","Fax","","","","","","","",
"92168165664","Centre Educatiu Mireia","#","C","Ausiàs Marc","62","64","05","el Fort Pienc","02","Eixample","08010","019","BARCELONA","41.393564","2.178748","431343.619","4582773.263","431435.56","4582974.204","932457683","#","(edifici Casp)","","","","","","",
"92168165664","Centre Educatiu Mireia","#","C","Casp","124","124","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.395213","2.17867","431338.813","4582956.362","431430.754","4583157.305","932457683","#","(edifici Casp)","","","","","","",
"92168165664","Centre Educatiu Mireia","#","C","Ausiàs Marc","62","64","05","el Fort Pienc","02","Eixample","08010","019","BARCELONA","41.393564","2.178748","431343.619","4582773.263","431435.56","4582974.204","932454998","#","(edifici Ausiàs Marc)","","","","","","",
"92168165664","Centre Educatiu Mireia","#","C","Casp","124","124","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.395213","2.17867","431338.813","4582956.362","431430.754","4583157.305","932454998","#","(edifici Ausiàs Marc)","","","","","","",
"92168165666","Centre Educatiu Miró","#","C","Cristóbal de Moura","153","157","71","Provençals del Poblenou","10","Sant Martí","08019","019","BARCELONA","41.413221","2.209094","433900.471","4584931.968","433992.435","4585132.93","933072506","Fax","","","","","","","",
